_id,FOLIO_NUMBER,CUSTOMER_NUMBER,TERMINAL_PRODUCT_NUMBER,ORDERED_QUANTITY
6638b175bd5ca0cb694db89e,2022-02-17T00:00:00.000Z,14,7,66000
6638b175bd5ca0cb694db89f,2022-02-17T00:00:00.000Z,15,4,15000
6638b175bd5ca0cb694db8a0,2022-02-17T00:00:00.000Z,15,7,111000
6638b175bd5ca0cb694db8a1,2022-02-17T00:00:00.000Z,17,7,33000
6638b175bd5ca0cb694db8a2,2022-02-17T00:00:00.000Z,18,7,33000
6638b175bd5ca0cb694db8a3,2022-02-18T00:00:00.000Z,2,7,290000
6638b175bd5ca0cb694db8a4,2022-02-18T00:00:00.000Z,3,4,161200
6638b175bd5ca0cb694db8a5,2022-02-18T00:00:00.000Z,3,7,1249000
6638b175bd5ca0cb694db8a6,2022-02-18T00:00:00.000Z,3,8,262200
6638b175bd5ca0cb694db8a7,2022-02-18T00:00:00.000Z,3,9,32400
6638b175bd5ca0cb694db8a8,2022-02-18T00:00:00.000Z,5,4,23000
6638b175bd5ca0cb694db8a9,2022-02-18T00:00:00.000Z,5,7,182000
6638b175bd5ca0cb694db8aa,2022-02-18T00:00:00.000Z,5,12,43000
6638b175bd5ca0cb694db8ab,2022-02-18T00:00:00.000Z,5,13,1950
6638b175bd5ca0cb694db8ac,2022-02-18T00:00:00.000Z,6,4,2000
6638b175bd5ca0cb694db8ad,2022-02-18T00:00:00.000Z,6,7,56000
6638b175bd5ca0cb694db8ae,2022-02-18T00:00:00.000Z,7,4,71000
6638b175bd5ca0cb694db8af,2022-02-18T00:00:00.000Z,7,7,327000
6638b175bd5ca0cb694db8b0,2022-02-18T00:00:00.000Z,8,4,35000
6638b175bd5ca0cb694db8b1,2022-02-18T00:00:00.000Z,8,7,819000
6638b175bd5ca0cb694db8b2,2022-02-18T00:00:00.000Z,8,10,82100
6638b175bd5ca0cb694db8b3,2022-02-18T00:00:00.000Z,8,11,13125
6638b175bd5ca0cb694db8b4,2022-02-18T00:00:00.000Z,9,4,40000
6638b175bd5ca0cb694db8b5,2022-02-18T00:00:00.000Z,9,7,788000
6638b175bd5ca0cb694db8b6,2022-02-18T00:00:00.000Z,12,4,35000
6638b175bd5ca0cb694db8b7,2022-02-18T00:00:00.000Z,12,7,129000
6638b175bd5ca0cb694db8b8,2022-02-18T00:00:00.000Z,13,4,28000
6638b175bd5ca0cb694db8b9,2022-02-18T00:00:00.000Z,13,7,159000
6638b175bd5ca0cb694db8ba,2022-02-18T00:00:00.000Z,14,7,66000
6638b175bd5ca0cb694db8bb,2022-02-18T00:00:00.000Z,15,4,35000
6638b175bd5ca0cb694db8bc,2022-02-18T00:00:00.000Z,15,7,214000
6638b175bd5ca0cb694db8bd,2022-02-18T00:00:00.000Z,17,4,6000
6638b175bd5ca0cb694db8be,2022-02-18T00:00:00.000Z,17,7,27000
6638b175bd5ca0cb694db8bf,2022-02-18T00:00:00.000Z,18,7,33000
6638b175bd5ca0cb694db8c0,2022-02-19T00:00:00.000Z,2,7,220000
6638b175bd5ca0cb694db8c1,2022-02-19T00:00:00.000Z,3,4,226120
6638b175bd5ca0cb694db8c2,2022-02-19T00:00:00.000Z,3,7,1724023
6638b175bd5ca0cb694db8c3,2022-02-19T00:00:00.000Z,3,8,255900
6638b175bd5ca0cb694db8c4,2022-02-19T00:00:00.000Z,3,9,48000
6638b175bd5ca0cb694db8c5,2022-02-19T00:00:00.000Z,5,4,9000
6638b175bd5ca0cb694db8c6,2022-02-19T00:00:00.000Z,5,7,123000
6638b175bd5ca0cb694db8c7,2022-02-19T00:00:00.000Z,5,12,22500
6638b175bd5ca0cb694db8c8,2022-02-19T00:00:00.000Z,5,13,1350
6638b175bd5ca0cb694db8c9,2022-02-19T00:00:00.000Z,6,7,30000
6638b175bd5ca0cb694db8ca,2022-02-19T00:00:00.000Z,7,7,155000
6638b175bd5ca0cb694db8cb,2022-02-19T00:00:00.000Z,8,4,43200
6638b175bd5ca0cb694db8cc,2022-02-19T00:00:00.000Z,8,7,563000
6638b175bd5ca0cb694db8cd,2022-02-19T00:00:00.000Z,8,10,53000
6638b175bd5ca0cb694db8ce,2022-02-19T00:00:00.000Z,8,11,16125
6638b175bd5ca0cb694db8cf,2022-02-19T00:00:00.000Z,9,4,98000
6638b175bd5ca0cb694db8d0,2022-02-19T00:00:00.000Z,9,7,629000
6638b175bd5ca0cb694db8d1,2022-02-19T00:00:00.000Z,12,7,33000
6638b175bd5ca0cb694db8d2,2022-02-19T00:00:00.000Z,13,4,20000
6638b175bd5ca0cb694db8d3,2022-02-19T00:00:00.000Z,13,7,43000
6638b175bd5ca0cb694db8d4,2022-02-19T00:00:00.000Z,15,4,0
6638b175bd5ca0cb694db8d5,2022-02-19T00:00:00.000Z,15,7,0
6638b175bd5ca0cb694db8d6,2022-02-20T00:00:00.000Z,3,4,64200
6638b175bd5ca0cb694db8d7,2022-02-20T00:00:00.000Z,7,4,66000
6638b175bd5ca0cb694db8d8,2022-02-20T00:00:00.000Z,7,7,33000
6638b175bd5ca0cb694db8d9,2022-02-21T00:00:00.000Z,2,7,320000
6638b175bd5ca0cb694db8da,2022-02-21T00:00:00.000Z,3,4,177100
6638b175bd5ca0cb694db8db,2022-02-21T00:00:00.000Z,3,7,1017000
6638b175bd5ca0cb694db8dc,2022-02-21T00:00:00.000Z,5,4,14000
6638b175bd5ca0cb694db8dd,2022-02-21T00:00:00.000Z,5,7,215000
6638b175bd5ca0cb694db8de,2022-02-21T00:00:00.000Z,5,12,31000
6638b175bd5ca0cb694db8df,2022-02-21T00:00:00.000Z,5,13,1500
6638b175bd5ca0cb694db8e0,2022-02-21T00:00:00.000Z,6,4,5000
6638b175bd5ca0cb694db8e1,2022-02-21T00:00:00.000Z,6,7,55000
6638b175bd5ca0cb694db8e2,2022-02-21T00:00:00.000Z,7,4,50000
6638b175bd5ca0cb694db8e3,2022-02-21T00:00:00.000Z,7,7,147000
6638b175bd5ca0cb694db8e4,2022-02-21T00:00:00.000Z,8,4,25000
6638b175bd5ca0cb694db8e5,2022-02-21T00:00:00.000Z,8,7,607000
6638b175bd5ca0cb694db8e6,2022-02-21T00:00:00.000Z,8,10,66900
6638b175bd5ca0cb694db8e7,2022-02-21T00:00:00.000Z,8,11,9375
6638b175bd5ca0cb694db8e8,2022-02-21T00:00:00.000Z,9,4,35000
6638b175bd5ca0cb694db8e9,2022-02-21T00:00:00.000Z,9,7,362000
6638b175bd5ca0cb694db8ea,2022-02-21T00:00:00.000Z,12,4,34000
6638b175bd5ca0cb694db8eb,2022-02-21T00:00:00.000Z,12,7,400000
6638b175bd5ca0cb694db8ec,2022-02-21T00:00:00.000Z,13,4,9000
6638b175bd5ca0cb694db8ed,2022-02-21T00:00:00.000Z,13,7,54000
6638b175bd5ca0cb694db8ee,2022-02-21T00:00:00.000Z,14,7,33000
6638b175bd5ca0cb694db8ef,2022-02-21T00:00:00.000Z,15,7,33000
6638b175bd5ca0cb694db8f0,2022-02-21T00:00:00.000Z,17,4,66000
6638b175bd5ca0cb694db8f1,2022-02-21T00:00:00.000Z,17,7,15000
6638b175bd5ca0cb694db8f2,2022-02-22T00:00:00.000Z,2,7,462100
6638b175bd5ca0cb694db8f3,2022-02-22T00:00:00.000Z,3,4,204200
6638b175bd5ca0cb694db8f4,2022-02-22T00:00:00.000Z,3,7,907100
6638b175bd5ca0cb694db8f5,2022-02-22T00:00:00.000Z,5,4,13000
6638b175bd5ca0cb694db8f6,2022-02-22T00:00:00.000Z,5,7,185000
6638b175bd5ca0cb694db8f7,2022-02-22T00:00:00.000Z,5,12,29750
6638b175bd5ca0cb694db8f8,2022-02-22T00:00:00.000Z,5,13,1950
6638b175bd5ca0cb694db8f9,2022-02-22T00:00:00.000Z,6,4,2000
6638b175bd5ca0cb694db8fa,2022-02-22T00:00:00.000Z,6,7,63100
6638b175bd5ca0cb694db8fb,2022-02-22T00:00:00.000Z,7,4,39000
6638b175bd5ca0cb694db8fc,2022-02-22T00:00:00.000Z,7,7,92000
6638b175bd5ca0cb694db8fd,2022-02-22T00:00:00.000Z,8,4,26100
6638b175bd5ca0cb694db8fe,2022-02-22T00:00:00.000Z,8,7,721000
6638b175bd5ca0cb694db8ff,2022-02-22T00:00:00.000Z,8,10,79600
6638b175bd5ca0cb694db900,2022-02-22T00:00:00.000Z,8,11,8288
6638b175bd5ca0cb694db901,2022-02-22T00:00:00.000Z,12,4,23000
6638b175bd5ca0cb694db902,2022-02-22T00:00:00.000Z,12,7,362000
6638b175bd5ca0cb694db903,2022-02-22T00:00:00.000Z,14,7,99000
6638b175bd5ca0cb694db904,2022-02-23T00:00:00.000Z,2,7,399000
6638b175bd5ca0cb694db905,2022-02-23T00:00:00.000Z,3,4,174100
6638b175bd5ca0cb694db906,2022-02-23T00:00:00.000Z,3,7,1035100
6638b175bd5ca0cb694db907,2022-02-23T00:00:00.000Z,5,4,12000
6638b175bd5ca0cb694db908,2022-02-23T00:00:00.000Z,5,7,378000
6638b175bd5ca0cb694db909,2022-02-23T00:00:00.000Z,5,12,25750
6638b175bd5ca0cb694db90a,2022-02-23T00:00:00.000Z,5,13,1800
6638b175bd5ca0cb694db90b,2022-02-23T00:00:00.000Z,6,4,12000
6638b175bd5ca0cb694db90c,2022-02-23T00:00:00.000Z,6,7,48000
6638b175bd5ca0cb694db90d,2022-02-23T00:00:00.000Z,7,4,24000
6638b175bd5ca0cb694db90e,2022-02-23T00:00:00.000Z,7,7,83000
6638b175bd5ca0cb694db90f,2022-02-23T00:00:00.000Z,8,4,43000
6638b175bd5ca0cb694db910,2022-02-23T00:00:00.000Z,8,7,621000
6638b175bd5ca0cb694db911,2022-02-23T00:00:00.000Z,8,10,59700
6638b175bd5ca0cb694db912,2022-02-23T00:00:00.000Z,8,11,16125
6638b175bd5ca0cb694db913,2022-02-23T00:00:00.000Z,9,4,37000
6638b175bd5ca0cb694db914,2022-02-23T00:00:00.000Z,9,7,350000
6638b175bd5ca0cb694db915,2022-02-23T00:00:00.000Z,12,4,18000
6638b175bd5ca0cb694db916,2022-02-23T00:00:00.000Z,12,7,157000
6638b175bd5ca0cb694db917,2022-02-23T00:00:00.000Z,13,4,20000
6638b175bd5ca0cb694db918,2022-02-23T00:00:00.000Z,13,7,250000
6638b175bd5ca0cb694db919,2022-02-23T00:00:00.000Z,14,4,14000
6638b175bd5ca0cb694db91a,2022-02-23T00:00:00.000Z,14,7,276000
6638b175bd5ca0cb694db91b,2022-02-23T00:00:00.000Z,17,4,10000
6638b175bd5ca0cb694db91c,2022-02-23T00:00:00.000Z,17,7,56000
6638b175bd5ca0cb694db91d,2022-02-24T00:00:00.000Z,2,7,728100
6638b175bd5ca0cb694db91e,2022-02-24T00:00:00.000Z,3,4,147000
6638b175bd5ca0cb694db91f,2022-02-24T00:00:00.000Z,3,7,857000
6638b175bd5ca0cb694db920,2022-02-24T00:00:00.000Z,5,4,4000
6638b175bd5ca0cb694db921,2022-02-24T00:00:00.000Z,5,7,285100
6638b175bd5ca0cb694db922,2022-02-24T00:00:00.000Z,5,12,19750
6638b175bd5ca0cb694db923,2022-02-24T00:00:00.000Z,5,13,600
6638b175bd5ca0cb694db924,2022-02-24T00:00:00.000Z,6,4,7000
6638b175bd5ca0cb694db925,2022-02-24T00:00:00.000Z,6,7,81000
6638b175bd5ca0cb694db926,2022-02-24T00:00:00.000Z,7,4,29000
6638b175bd5ca0cb694db927,2022-02-24T00:00:00.000Z,7,7,55000
6638b175bd5ca0cb694db928,2022-02-24T00:00:00.000Z,8,4,45000
6638b175bd5ca0cb694db929,2022-02-24T00:00:00.000Z,8,7,741000
6638b175bd5ca0cb694db92a,2022-02-24T00:00:00.000Z,8,10,73400
6638b175bd5ca0cb694db92b,2022-02-24T00:00:00.000Z,8,11,16875
6638b175bd5ca0cb694db92c,2022-02-24T00:00:00.000Z,9,4,6000
6638b175bd5ca0cb694db92d,2022-02-24T00:00:00.000Z,9,7,54000
6638b175bd5ca0cb694db92e,2022-02-24T00:00:00.000Z,12,4,32000
6638b175bd5ca0cb694db92f,2022-02-24T00:00:00.000Z,12,7,367000
6638b175bd5ca0cb694db930,2022-02-24T00:00:00.000Z,13,4,10100
6638b175bd5ca0cb694db931,2022-02-24T00:00:00.000Z,13,7,260100
6638b175bd5ca0cb694db932,2022-02-24T00:00:00.000Z,14,4,14000
6638b175bd5ca0cb694db933,2022-02-24T00:00:00.000Z,14,7,85000
6638b175bd5ca0cb694db934,2022-02-24T00:00:00.000Z,15,4,8100
6638b175bd5ca0cb694db935,2022-02-24T00:00:00.000Z,15,7,109000
6638b175bd5ca0cb694db936,2022-02-24T00:00:00.000Z,17,4,15000
6638b175bd5ca0cb694db937,2022-02-24T00:00:00.000Z,17,7,51000
6638b175bd5ca0cb694db938,2022-02-24T00:00:00.000Z,18,4,14000
6638b175bd5ca0cb694db939,2022-02-24T00:00:00.000Z,18,7,67000
6638b175bd5ca0cb694db93a,2022-02-25T00:00:00.000Z,2,7,564000
6638b175bd5ca0cb694db93b,2022-02-25T00:00:00.000Z,3,4,233100
6638b175bd5ca0cb694db93c,2022-02-25T00:00:00.000Z,3,7,1416000
6638b175bd5ca0cb694db93d,2022-02-25T00:00:00.000Z,5,4,32460
6638b175bd5ca0cb694db93e,2022-02-25T00:00:00.000Z,5,7,376000
6638b175bd5ca0cb694db93f,2022-02-25T00:00:00.000Z,5,12,28250
6638b175bd5ca0cb694db940,2022-02-25T00:00:00.000Z,5,13,4869
6638b175bd5ca0cb694db941,2022-02-25T00:00:00.000Z,6,4,3000
6638b175bd5ca0cb694db942,2022-02-25T00:00:00.000Z,6,7,60000
6638b175bd5ca0cb694db943,2022-02-25T00:00:00.000Z,7,4,7000
6638b175bd5ca0cb694db944,2022-02-25T00:00:00.000Z,7,7,112000
6638b175bd5ca0cb694db945,2022-02-25T00:00:00.000Z,8,4,65600
6638b175bd5ca0cb694db946,2022-02-25T00:00:00.000Z,8,7,803000
6638b175bd5ca0cb694db947,2022-02-25T00:00:00.000Z,8,10,81300
6638b175bd5ca0cb694db948,2022-02-25T00:00:00.000Z,8,11,24375
6638b175bd5ca0cb694db949,2022-02-25T00:00:00.000Z,9,4,26000
6638b175bd5ca0cb694db94a,2022-02-25T00:00:00.000Z,9,7,189000
6638b175bd5ca0cb694db94b,2022-02-25T00:00:00.000Z,12,4,37000
6638b175bd5ca0cb694db94c,2022-02-25T00:00:00.000Z,12,7,439000
6638b175bd5ca0cb694db94d,2022-02-25T00:00:00.000Z,13,4,44000
6638b175bd5ca0cb694db94e,2022-02-25T00:00:00.000Z,13,7,303000
6638b175bd5ca0cb694db94f,2022-02-25T00:00:00.000Z,14,4,22000
6638b175bd5ca0cb694db950,2022-02-25T00:00:00.000Z,14,7,209000
6638b175bd5ca0cb694db951,2022-02-25T00:00:00.000Z,15,4,51000
6638b175bd5ca0cb694db952,2022-02-25T00:00:00.000Z,15,7,299230
6638b175bd5ca0cb694db953,2022-02-26T00:00:00.000Z,2,7,479100
6638b175bd5ca0cb694db954,2022-02-26T00:00:00.000Z,3,4,173700
6638b175bd5ca0cb694db955,2022-02-26T00:00:00.000Z,3,7,1180000
6638b175bd5ca0cb694db956,2022-02-26T00:00:00.000Z,5,4,12000
6638b175bd5ca0cb694db957,2022-02-26T00:00:00.000Z,5,7,171100
6638b175bd5ca0cb694db958,2022-02-26T00:00:00.000Z,5,12,30000
6638b175bd5ca0cb694db959,2022-02-26T00:00:00.000Z,5,13,1800
6638b175bd5ca0cb694db95a,2022-02-26T00:00:00.000Z,6,4,11000
6638b175bd5ca0cb694db95b,2022-02-26T00:00:00.000Z,6,7,49000
6638b175bd5ca0cb694db95c,2022-02-26T00:00:00.000Z,8,4,28000
6638b175bd5ca0cb694db95d,2022-02-26T00:00:00.000Z,8,7,500000
6638b175bd5ca0cb694db95e,2022-02-26T00:00:00.000Z,8,10,49300
6638b175bd5ca0cb694db95f,2022-02-26T00:00:00.000Z,8,11,10500
6638b175bd5ca0cb694db960,2022-02-26T00:00:00.000Z,9,4,14000
6638b175bd5ca0cb694db961,2022-02-26T00:00:00.000Z,9,7,111000
6638b175bd5ca0cb694db962,2022-02-26T00:00:00.000Z,12,4,3000
6638b175bd5ca0cb694db963,2022-02-26T00:00:00.000Z,12,7,68000
6638b175bd5ca0cb694db964,2022-02-26T00:00:00.000Z,13,4,66100
6638b175bd5ca0cb694db965,2022-02-26T00:00:00.000Z,13,7,211000
6638b175bd5ca0cb694db966,2022-02-26T00:00:00.000Z,14,4,33000
6638b175bd5ca0cb694db967,2022-02-26T00:00:00.000Z,14,7,165400
6638b175bd5ca0cb694db968,2022-02-26T00:00:00.000Z,15,4,12000
6638b175bd5ca0cb694db969,2022-02-26T00:00:00.000Z,15,7,116000
6638b175bd5ca0cb694db96a,2022-02-26T00:00:00.000Z,17,4,8000
6638b175bd5ca0cb694db96b,2022-02-26T00:00:00.000Z,17,7,58000
6638b175bd5ca0cb694db96c,2022-02-27T00:00:00.000Z,3,4,135300
6638b175bd5ca0cb694db96d,2022-02-27T00:00:00.000Z,3,7,61000
6638b175bd5ca0cb694db96e,2022-02-28T00:00:00.000Z,1,7,33000
6638b175bd5ca0cb694db96f,2022-02-28T00:00:00.000Z,2,7,701300
6638b175bd5ca0cb694db970,2022-02-28T00:00:00.000Z,3,4,207100
6638b175bd5ca0cb694db971,2022-02-28T00:00:00.000Z,3,7,1298000
6638b175bd5ca0cb694db972,2022-02-28T00:00:00.000Z,5,4,20000
6638b175bd5ca0cb694db973,2022-02-28T00:00:00.000Z,5,7,455000
6638b175bd5ca0cb694db974,2022-02-28T00:00:00.000Z,5,12,29500
6638b175bd5ca0cb694db975,2022-02-28T00:00:00.000Z,5,13,2100
6638b175bd5ca0cb694db976,2022-02-28T00:00:00.000Z,6,7,74000
6638b175bd5ca0cb694db977,2022-02-28T00:00:00.000Z,7,4,32000
6638b175bd5ca0cb694db978,2022-02-28T00:00:00.000Z,7,7,19000
6638b175bd5ca0cb694db979,2022-02-28T00:00:00.000Z,8,4,32000
6638b175bd5ca0cb694db97a,2022-02-28T00:00:00.000Z,8,7,533000
6638b175bd5ca0cb694db97b,2022-02-28T00:00:00.000Z,8,10,40500
6638b175bd5ca0cb694db97c,2022-02-28T00:00:00.000Z,8,11,7875
6638b175bd5ca0cb694db97d,2022-02-28T00:00:00.000Z,9,4,79000
6638b175bd5ca0cb694db97e,2022-02-28T00:00:00.000Z,9,7,512000
6638b175bd5ca0cb694db97f,2022-02-28T00:00:00.000Z,12,4,46000
6638b175bd5ca0cb694db980,2022-02-28T00:00:00.000Z,12,7,445000
6638b175bd5ca0cb694db981,2022-02-28T00:00:00.000Z,13,4,56000
6638b175bd5ca0cb694db982,2022-02-28T00:00:00.000Z,13,7,488000
6638b175bd5ca0cb694db983,2022-02-28T00:00:00.000Z,14,4,3000
6638b175bd5ca0cb694db984,2022-02-28T00:00:00.000Z,14,7,237000
6638b175bd5ca0cb694db985,2022-02-28T00:00:00.000Z,15,4,29000
6638b175bd5ca0cb694db986,2022-02-28T00:00:00.000Z,15,7,155000
6638b175bd5ca0cb694db987,2022-03-01T00:00:00.000Z,2,7,775000
6638b175bd5ca0cb694db988,2022-03-01T00:00:00.000Z,3,4,340500
6638b175bd5ca0cb694db989,2022-03-01T00:00:00.000Z,3,7,1146000
6638b175bd5ca0cb694db98a,2022-03-01T00:00:00.000Z,5,4,28000
6638b175bd5ca0cb694db98b,2022-03-01T00:00:00.000Z,5,7,201000
6638b175bd5ca0cb694db98c,2022-03-01T00:00:00.000Z,5,12,22000
6638b175bd5ca0cb694db98d,2022-03-01T00:00:00.000Z,5,13,4200
6638b175bd5ca0cb694db98e,2022-03-01T00:00:00.000Z,6,4,7000
6638b175bd5ca0cb694db98f,2022-03-01T00:00:00.000Z,6,7,53000
6638b175bd5ca0cb694db990,2022-03-01T00:00:00.000Z,7,7,66000
6638b175bd5ca0cb694db991,2022-03-01T00:00:00.000Z,8,4,39100
6638b175bd5ca0cb694db992,2022-03-01T00:00:00.000Z,8,7,716000
6638b175bd5ca0cb694db993,2022-03-01T00:00:00.000Z,8,10,76000
6638b175bd5ca0cb694db994,2022-03-01T00:00:00.000Z,8,11,14663
6638b175bd5ca0cb694db995,2022-03-01T00:00:00.000Z,9,4,32000
6638b175bd5ca0cb694db996,2022-03-01T00:00:00.000Z,9,7,484000
6638b175bd5ca0cb694db997,2022-03-01T00:00:00.000Z,12,4,20000
6638b175bd5ca0cb694db998,2022-03-01T00:00:00.000Z,12,7,204000
6638b175bd5ca0cb694db999,2022-03-01T00:00:00.000Z,13,4,24000
6638b175bd5ca0cb694db99a,2022-03-01T00:00:00.000Z,13,7,189000
6638b175bd5ca0cb694db99b,2022-03-01T00:00:00.000Z,14,4,9000
6638b175bd5ca0cb694db99c,2022-03-01T00:00:00.000Z,14,7,57000
6638b175bd5ca0cb694db99d,2022-03-01T00:00:00.000Z,15,4,5000
6638b175bd5ca0cb694db99e,2022-03-01T00:00:00.000Z,15,7,112000
6638b175bd5ca0cb694db99f,2022-03-02T00:00:00.000Z,2,7,150000
6638b175bd5ca0cb694db9a0,2022-03-02T00:00:00.000Z,3,4,196000
6638b175bd5ca0cb694db9a1,2022-03-02T00:00:00.000Z,3,7,1126100
6638b175bd5ca0cb694db9a2,2022-03-02T00:00:00.000Z,5,4,14200
6638b175bd5ca0cb694db9a3,2022-03-02T00:00:00.000Z,5,7,248000
6638b175bd5ca0cb694db9a4,2022-03-02T00:00:00.000Z,5,12,45750
6638b175bd5ca0cb694db9a5,2022-03-02T00:00:00.000Z,5,13,2130
6638b175bd5ca0cb694db9a6,2022-03-02T00:00:00.000Z,6,4,3000
6638b175bd5ca0cb694db9a7,2022-03-02T00:00:00.000Z,6,7,27000
6638b175bd5ca0cb694db9a8,2022-03-02T00:00:00.000Z,7,4,18000
6638b175bd5ca0cb694db9a9,2022-03-02T00:00:00.000Z,7,7,66000
6638b175bd5ca0cb694db9aa,2022-03-02T00:00:00.000Z,8,4,50100
6638b175bd5ca0cb694db9ab,2022-03-02T00:00:00.000Z,8,7,715000
6638b175bd5ca0cb694db9ac,2022-03-02T00:00:00.000Z,8,10,69100
6638b175bd5ca0cb694db9ad,2022-03-02T00:00:00.000Z,8,11,18788
6638b175bd5ca0cb694db9ae,2022-03-02T00:00:00.000Z,9,4,59000
6638b175bd5ca0cb694db9af,2022-03-02T00:00:00.000Z,9,7,297000
6638b175bd5ca0cb694db9b0,2022-03-02T00:00:00.000Z,12,4,30000
6638b175bd5ca0cb694db9b1,2022-03-02T00:00:00.000Z,12,7,237000
6638b175bd5ca0cb694db9b2,2022-03-02T00:00:00.000Z,13,4,17000
6638b175bd5ca0cb694db9b3,2022-03-02T00:00:00.000Z,13,7,110000
6638b175bd5ca0cb694db9b4,2022-03-02T00:00:00.000Z,15,4,12000
6638b175bd5ca0cb694db9b5,2022-03-02T00:00:00.000Z,15,7,52000
6638b175bd5ca0cb694db9b6,2022-03-03T00:00:00.000Z,2,7,170000
6638b175bd5ca0cb694db9b7,2022-03-03T00:00:00.000Z,3,4,203400
6638b175bd5ca0cb694db9b8,2022-03-03T00:00:00.000Z,3,7,1064000
6638b175bd5ca0cb694db9b9,2022-03-03T00:00:00.000Z,5,4,38000
6638b175bd5ca0cb694db9ba,2022-03-03T00:00:00.000Z,5,7,423000
6638b175bd5ca0cb694db9bb,2022-03-03T00:00:00.000Z,5,12,35750
6638b175bd5ca0cb694db9bc,2022-03-03T00:00:00.000Z,5,13,3600
6638b175bd5ca0cb694db9bd,2022-03-03T00:00:00.000Z,6,4,8000
6638b175bd5ca0cb694db9be,2022-03-03T00:00:00.000Z,6,7,36000
6638b175bd5ca0cb694db9bf,2022-03-03T00:00:00.000Z,7,4,72000
6638b175bd5ca0cb694db9c0,2022-03-03T00:00:00.000Z,7,7,45000
6638b175bd5ca0cb694db9c1,2022-03-03T00:00:00.000Z,8,4,32000
6638b175bd5ca0cb694db9c2,2022-03-03T00:00:00.000Z,8,7,616000
6638b175bd5ca0cb694db9c3,2022-03-03T00:00:00.000Z,8,10,65400
6638b175bd5ca0cb694db9c4,2022-03-03T00:00:00.000Z,8,11,12000
6638b175bd5ca0cb694db9c5,2022-03-03T00:00:00.000Z,9,4,61000
6638b175bd5ca0cb694db9c6,2022-03-03T00:00:00.000Z,9,7,443100
6638b175bd5ca0cb694db9c7,2022-03-03T00:00:00.000Z,12,4,12000
6638b175bd5ca0cb694db9c8,2022-03-03T00:00:00.000Z,12,7,112000
6638b175bd5ca0cb694db9c9,2022-03-03T00:00:00.000Z,13,4,8000
6638b175bd5ca0cb694db9ca,2022-03-03T00:00:00.000Z,13,7,102000
6638b175bd5ca0cb694db9cb,2022-03-03T00:00:00.000Z,14,4,4000
6638b175bd5ca0cb694db9cc,2022-03-03T00:00:00.000Z,14,7,29000
6638b175bd5ca0cb694db9cd,2022-03-03T00:00:00.000Z,15,4,2000
6638b175bd5ca0cb694db9ce,2022-03-03T00:00:00.000Z,15,7,43000
6638b175bd5ca0cb694db9cf,2022-03-04T00:00:00.000Z,2,7,233000
6638b175bd5ca0cb694db9d0,2022-03-04T00:00:00.000Z,3,4,248300
6638b175bd5ca0cb694db9d1,2022-03-04T00:00:00.000Z,3,7,1453100
6638b175bd5ca0cb694db9d2,2022-03-04T00:00:00.000Z,5,4,15000
6638b175bd5ca0cb694db9d3,2022-03-04T00:00:00.000Z,5,7,415000
6638b175bd5ca0cb694db9d4,2022-03-04T00:00:00.000Z,5,12,46250
6638b175bd5ca0cb694db9d5,2022-03-04T00:00:00.000Z,5,13,2250
6638b175bd5ca0cb694db9d6,2022-03-04T00:00:00.000Z,6,4,30000
6638b175bd5ca0cb694db9d7,2022-03-04T00:00:00.000Z,6,7,298100
6638b175bd5ca0cb694db9d8,2022-03-04T00:00:00.000Z,7,4,6000
6638b175bd5ca0cb694db9d9,2022-03-04T00:00:00.000Z,7,7,57000
6638b175bd5ca0cb694db9da,2022-03-04T00:00:00.000Z,8,4,49000
6638b175bd5ca0cb694db9db,2022-03-04T00:00:00.000Z,8,7,527000
6638b175bd5ca0cb694db9dc,2022-03-04T00:00:00.000Z,8,10,50100
6638b175bd5ca0cb694db9dd,2022-03-04T00:00:00.000Z,8,11,18375
6638b175bd5ca0cb694db9de,2022-03-04T00:00:00.000Z,9,4,41100
6638b175bd5ca0cb694db9df,2022-03-04T00:00:00.000Z,9,7,358100
6638b175bd5ca0cb694db9e0,2022-03-04T00:00:00.000Z,12,4,68200
6638b175bd5ca0cb694db9e1,2022-03-04T00:00:00.000Z,12,7,439000
6638b175bd5ca0cb694db9e2,2022-03-04T00:00:00.000Z,13,4,38000
6638b175bd5ca0cb694db9e3,2022-03-04T00:00:00.000Z,13,7,359100
6638b175bd5ca0cb694db9e4,2022-03-04T00:00:00.000Z,14,4,20000
6638b175bd5ca0cb694db9e5,2022-03-04T00:00:00.000Z,14,7,52000
6638b175bd5ca0cb694db9e6,2022-03-04T00:00:00.000Z,15,4,8000
6638b175bd5ca0cb694db9e7,2022-03-04T00:00:00.000Z,15,7,206000
6638b175bd5ca0cb694db9e8,2022-03-05T00:00:00.000Z,3,4,116000
6638b175bd5ca0cb694db9e9,2022-03-05T00:00:00.000Z,3,7,1270000
6638b175bd5ca0cb694db9ea,2022-03-05T00:00:00.000Z,5,4,23000
6638b175bd5ca0cb694db9eb,2022-03-05T00:00:00.000Z,5,7,236000
6638b175bd5ca0cb694db9ec,2022-03-05T00:00:00.000Z,5,12,32500
6638b175bd5ca0cb694db9ed,2022-03-05T00:00:00.000Z,5,13,3450
6638b175bd5ca0cb694db9ee,2022-03-05T00:00:00.000Z,6,4,20000
6638b175bd5ca0cb694db9ef,2022-03-05T00:00:00.000Z,6,7,317000
