ORDER_ID,FOLIO_NUMBER,CUSTOMER_NUMBER,ORDER_RECIPE_ID,PRODUCT_GROUP_CODE,ORDERED_QUANTITY
8320,20210927.0,12,8343,DSL,100
8320,20210927.0,12,8345,DSL,100
8320,20210927.0,12,8347,DSL,100
8320,20210927.0,12,8349,DSL,671
8320,20210927.0,12,8351,DSL,100
8320,20210927.0,12,8353,DSL,100
8320,20210927.0,12,8355,DSL,100
12128,20210928.0,13,12151,DSL,8000
12128,20210928.0,13,12153,GAS,3000
12128,20210928.0,13,12155,DSL,2000
12128,20210928.0,13,12157,GAS,4000
12128,20210928.0,13,12159,DSL,4000
12128,20210928.0,13,12161,DSL,5000
12128,20210928.0,13,12163,DSL,7000
19110,20210928.0,12,19132,DSL,10000
19110,20210928.0,12,19134,DSL,2000
19110,20210928.0,12,19136,DSL,3000
19110,20210928.0,12,19138,DSL,5000
19110,20210928.0,12,19140,DSL,10000
19143,20210928.0,12,19163,DSL,11000
19143,20210928.0,12,19165,GAS,4000
19143,20210928.0,12,19167,DSL,4000
19143,20210928.0,12,19169,DSL,3000
19143,20210928.0,12,19171,DSL,8000
19176,20210927.0,6,19198,DSL,10000
19176,20210927.0,6,19200,DSL,3000
19176,20210927.0,6,19202,DSL,5000
19176,20210927.0,6,19204,DSL,6000
19176,20210927.0,6,19206,DSL,9000
19209,20210928.0,8,19231,DSL,8000
19209,20210928.0,8,19232,ADD,800
19209,20210928.0,8,19234,DSL,6000
19209,20210928.0,8,19235,ADD,600
19209,20210928.0,8,19237,DSL,5000
19209,20210928.0,8,19238,ADD,500
19209,20210928.0,8,19240,DSL,7000
19209,20210928.0,8,19241,ADD,700
19209,20210928.0,8,19243,DSL,3000
19209,20210928.0,8,19244,ADD,300
19209,20210928.0,8,19246,DSL,4000
19209,20210928.0,8,19247,ADD,400
19265,20210927.0,8,19285,DSL,10000
19265,20210927.0,8,19286,ADD,1000
19265,20210927.0,8,19288,DSL,6000
19265,20210927.0,8,19289,ADD,600
19265,20210927.0,8,19291,GAS,5000
19265,20210927.0,8,19292,ADD,1875
19265,20210927.0,8,19294,DSL,8000
19265,20210927.0,8,19295,ADD,800
19265,20210927.0,8,19297,DSL,4000
19265,20210927.0,8,19298,ADD,400
19374,,6,19364,DSL,10000
19374,,6,19365,DSL,3000
19374,,6,19366,DSL,5000
19374,,6,19367,DSL,6000
19374,,6,19368,DSL,9000
19386,20210927.0,3,19407,DSL,10000
19386,20210927.0,3,19408,ADD,3000
19386,20210927.0,3,19410,DSL,6000
19386,20210927.0,3,19411,ADD,1800
19386,20210927.0,3,19413,DSL,2000
19386,20210927.0,3,19414,ADD,600
19386,20210927.0,3,19416,DSL,10000
19386,20210927.0,3,19417,ADD,3000
19386,20210927.0,3,19419,DSL,5000
19386,20210927.0,3,19420,ADD,1500
19423,20210927.0,8,19452,DSL,8000
19423,20210927.0,8,19453,ADD,800
19423,20210927.0,8,19455,GAS,6000
19423,20210927.0,8,19456,ADD,2250
19423,20210927.0,8,19458,DSL,5000
19423,20210927.0,8,19459,ADD,500
19423,20210927.0,8,19751,DSL,5000
19423,20210927.0,8,19752,ADD,500
19423,20210927.0,8,19461,DSL,7000
19423,20210927.0,8,19462,ADD,700
19423,20210927.0,8,19464,DSL,3000
19423,20210927.0,8,19465,ADD,300
19423,20210927.0,8,19467,DSL,4000
19423,20210927.0,8,19468,ADD,1200
19471,20210927.0,8,19492,DSL,8000
19471,20210927.0,8,19493,ADD,800
19471,20210927.0,8,19495,DSL,6000
19471,20210927.0,8,19496,ADD,600
19471,20210927.0,8,19498,GAS,5000
19471,20210927.0,8,19499,ADD,1875
19471,20210927.0,8,19501,DSL,7000
19471,20210927.0,8,19502,ADD,700
19471,20210927.0,8,19504,DSL,3000
19471,20210927.0,8,19505,ADD,300
19471,20210927.0,8,19507,DSL,4000
19471,20210927.0,8,19508,ADD,1200
19511,20210927.0,8,19532,DSL,8000
19511,20210927.0,8,19533,ADD,800
19511,20210927.0,8,19535,DSL,6000
19511,20210927.0,8,19536,ADD,600
19511,20210927.0,8,19538,DSL,5000
19511,20210927.0,8,19539,ADD,500
19511,20210927.0,8,19541,DSL,7000
19511,20210927.0,8,19542,ADD,700
19511,20210927.0,8,19544,DSL,3000
19511,20210927.0,8,19545,ADD,300
19511,20210927.0,8,19547,DSL,4000
19511,20210927.0,8,19548,ADD,400
19553,20210927.0,6,19570,DSL,4000
19553,20210927.0,6,19572,DSL,1000
19553,20210927.0,6,19574,DSL,2000
19553,20210927.0,6,19576,DSL,4000
19579,20210927.0,8,19600,DSL,6000
19579,20210927.0,8,19601,ADD,600
19579,20210927.0,8,19603,DSL,5000
19579,20210927.0,8,19604,ADD,500
19579,20210927.0,8,19606,DSL,3000
19579,20210927.0,8,19607,ADD,900
19579,20210927.0,8,19609,DSL,7000
19579,20210927.0,8,19610,ADD,700
19579,20210927.0,8,19612,DSL,4000
19579,20210927.0,8,19613,ADD,400
19579,20210927.0,8,19615,DSL,8000
19579,20210927.0,8,19616,ADD,800
19625,20210927.0,8,19646,DSL,6000
19625,20210927.0,8,19647,ADD,600
19625,20210927.0,8,19649,DSL,5000
19625,20210927.0,8,19650,ADD,500
19625,20210927.0,8,19652,GAS,3000
19625,20210927.0,8,19653,ADD,1125
19625,20210927.0,8,19655,DSL,7000
19625,20210927.0,8,19656,ADD,700
19625,20210927.0,8,19658,DSL,4000
19625,20210927.0,8,19659,ADD,400
19625,20210927.0,8,19661,DSL,8000
19625,20210927.0,8,19662,ADD,800
19665,20210927.0,12,19695,DSL,8000
19665,20210927.0,12,19697,DSL,4000
19665,20210927.0,12,19699,DSL,3000
19665,20210927.0,12,19701,GAS,4000
19665,20210927.0,12,19703,GAS,2000
19665,20210927.0,12,19705,DSL,6000
19665,20210927.0,12,19707,DSL,6000
19710,20210927.0,3,19729,DSL,6000
19710,20210927.0,3,19730,ADD,1800
19710,20210927.0,3,20047,DSL,6000
19710,20210927.0,3,20048,ADD,1800
19710,20210927.0,3,19732,DSL,3000
19710,20210927.0,3,19733,ADD,900
19710,20210927.0,3,19735,GAS,2000
19710,20210927.0,3,19737,DSL,3000
19710,20210927.0,3,19738,ADD,900
19710,20210927.0,3,19740,DSL,4000
19710,20210927.0,3,19741,ADD,1200
19757,20210927.0,13,19780,DSL,8000
19757,20210927.0,13,19782,DSL,3000
19757,20210927.0,13,19784,DSL,2000
19757,20210927.0,13,19786,DSL,4000
19757,20210927.0,13,19788,DSL,4000
19757,20210927.0,13,19790,DSL,5000
19757,20210927.0,13,19792,DSL,7000
19805,20210927.0,12,19826,DSL,9000
19805,20210927.0,12,19828,DSL,4000
19805,20210927.0,12,19830,GAS,2000
19805,20210927.0,12,19832,DSL,2000
19805,20210927.0,12,19834,DSL,6000
19805,20210927.0,12,19836,DSL,9000
19840,20210927.0,8,19867,DSL,6000
19840,20210927.0,8,19868,ADD,600
19840,20210927.0,8,19870,DSL,5000
19840,20210927.0,8,19871,ADD,500
19840,20210927.0,8,19873,GAS,3000
19840,20210927.0,8,19874,ADD,1125
19840,20210927.0,8,19876,DSL,7000
19840,20210927.0,8,19877,ADD,700
19840,20210927.0,8,19879,DSL,4000
19840,20210927.0,8,19880,ADD,1200
19840,20210927.0,8,19882,DSL,8000
19840,20210927.0,8,19883,ADD,800
19917,20210927.0,5,19941,DSL,10000
19917,20210927.0,5,19943,DSL,5000
19917,20210927.0,5,19945,DSL,3000
19917,20210927.0,5,19947,DSL,4000
19917,20210927.0,5,19949,DSL,3000
19917,20210927.0,5,19951,DSL,8000
19956,20210927.0,9,19983,DSL,5000
19956,20210927.0,9,19985,DSL,5000
19956,20210927.0,9,19987,DSL,4000
19956,20210927.0,9,19989,GAS,3000
19956,20210927.0,9,19991,DSL,2000
19956,20210927.0,9,19993,DSL,4000
19956,20210927.0,9,19995,DSL,7000
20006,20210927.0,3,20027,DSL,8000
20006,20210927.0,3,20028,ADD,2400
20006,20210927.0,3,20030,DSL,4000
20006,20210927.0,3,20031,ADD,1200
20006,20210927.0,3,20033,DSL,10000
20006,20210927.0,3,20034,ADD,3000
20006,20210927.0,3,20036,DSL,3000
20006,20210927.0,3,20037,ADD,900
20006,20210927.0,3,20039,DSL,2000
20006,20210927.0,3,20040,ADD,600
20006,20210927.0,3,20042,DSL,6000
20006,20210927.0,3,20043,ADD,1800
20049,20210927.0,13,20071,DSL,8000
20049,20210927.0,13,20073,DSL,5000
20049,20210927.0,13,20075,DSL,4000
20049,20210927.0,13,20077,GAS,3000
20049,20210927.0,13,20079,GAS,7000
20049,20210927.0,13,20081,DSL,6000
20084,20210927.0,13,20103,DSL,10000
20084,20210927.0,13,20105,DSL,2000
20084,20210927.0,13,20107,DSL,3000
20084,20210927.0,13,20109,DSL,5000
20084,20210927.0,13,20111,DSL,10000
20127,20210927.0,8,20141,DSL,10000
20144,20210927.0,13,20165,DSL,5000
20144,20210927.0,13,20167,DSL,8000
20144,20210927.0,13,20169,GAS,3000
20144,20210927.0,13,20171,DSL,4000
20144,20210927.0,13,20173,GAS,7000
20144,20210927.0,13,20175,DSL,6000
20184,20210927.0,3,20205,DSL,8000
20184,20210927.0,3,20206,ADD,2400
20184,20210927.0,3,20208,DSL,4000
20184,20210927.0,3,20209,ADD,1200
20184,20210927.0,3,20211,DSL,10000
20184,20210927.0,3,20212,ADD,3000
20184,20210927.0,3,20214,DSL,3000
20184,20210927.0,3,20215,ADD,900
20184,20210927.0,3,20217,GAS,2000
20184,20210927.0,3,20219,DSL,6000
20184,20210927.0,3,20220,ADD,1800
20223,20210927.0,12,20244,DSL,9000
20223,20210927.0,12,20246,DSL,3000
20223,20210927.0,12,20248,DSL,2000
20223,20210927.0,12,20250,DSL,3000
20223,20210927.0,12,20252,GAS,5000
20223,20210927.0,12,20254,DSL,10000
20263,20210927.0,12,20287,DSL,8000
20263,20210927.0,12,20289,DSL,6000
20263,20210927.0,12,20291,DSL,5000
20263,20210927.0,12,20293,DSL,4000
20263,20210927.0,12,20295,DSL,7000
20312,20210927.0,3,20341,DSL,8000
20312,20210927.0,3,20342,ADD,2400
20312,20210927.0,3,20344,DSL,4000
20312,20210927.0,3,20345,ADD,1200
20312,20210927.0,3,20347,DSL,10000
20312,20210927.0,3,20348,ADD,3000
20312,20210927.0,3,20350,GAS,3000
20312,20210927.0,3,20352,DSL,2000
20312,20210927.0,3,20353,ADD,600
20312,20210927.0,3,20355,DSL,6000
20312,20210927.0,3,20356,ADD,1800
20369,20210927.0,3,20380,DSL,100
20403,20210927.0,13,20417,DSL,100
20403,20210927.0,13,20419,GAS,100
20434,20210927.0,12,20457,DSL,8000
20434,20210927.0,12,20459,DSL,6000
20434,20210927.0,12,20461,DSL,1000
20434,20210927.0,12,20463,DSL,1000
20434,20210927.0,12,20465,DSL,3000
20434,20210927.0,12,20467,DSL,4000
20434,20210927.0,12,20469,DSL,7000
20472,20210927.0,13,20493,DSL,10000
20472,20210927.0,13,20495,DSL,3000
20472,20210927.0,13,20497,DSL,3000
20472,20210927.0,13,20499,GAS,2000
20472,20210927.0,13,20501,DSL,2000
20472,20210927.0,13,20503,DSL,10000
20511,20210927.0,14,20533,DSL,10000
20511,20210927.0,14,20535,DSL,4000
20511,20210927.0,14,20537,DSL,5000
20511,20210927.0,14,20539,DSL,8000
20511,20210927.0,14,20541,DSL,6000
20551,20210927.0,3,20576,DSL,14000
20551,20210927.0,3,20577,ADD,4200
20551,20210927.0,3,20579,DSL,2000
20551,20210927.0,3,20580,ADD,600
20551,20210927.0,3,20582,GAS,2000
20551,20210927.0,3,20584,GAS,3000
20551,20210927.0,3,20586,DSL,3000
20551,20210927.0,3,20587,ADD,900
20551,20210927.0,3,20589,DSL,9000
20551,20210927.0,3,20590,ADD,2700
20613,20210927.0,12,20639,DSL,9000
20613,20210927.0,12,20722,DSL,9000
20613,20210927.0,12,20641,DSL,5000
20613,20210927.0,12,20643,DSL,3000
20613,20210927.0,12,20645,DSL,4000
20613,20210927.0,12,20647,DSL,3000
20613,20210927.0,12,20649,DSL,8000
20652,20210927.0,3,20669,DSL,11000
20652,20210927.0,3,20671,DSL,5000
20652,20210927.0,3,20673,GAS,3000
20652,20210927.0,3,20675,DSL,14000
20678,20210927.0,13,20699,DSL,10000
20678,20210927.0,13,20701,DSL,6000
20678,20210927.0,13,20703,DSL,5000
20678,20210927.0,13,20705,DSL,2000
20678,20210927.0,13,20707,DSL,2000
20678,20210927.0,13,20709,DSL,8000
20734,20210927.0,15,20751,DSL,4000
20734,20210927.0,15,20753,DSL,2000
20734,20210927.0,15,20755,DSL,3000
20734,20210927.0,15,20757,DSL,5000
20762,20210927.0,3,20773,GAS,34000
20776,20210927.0,8,20798,DSL,8000
20776,20210927.0,8,20799,ADD,800
20776,20210927.0,8,20801,DSL,6000
20776,20210927.0,8,20802,ADD,600
20776,20210927.0,8,20804,DSL,5000
20776,20210927.0,8,20805,ADD,500
20776,20210927.0,8,20807,DSL,7000
20776,20210927.0,8,20808,ADD,700
20776,20210927.0,8,20810,DSL,3000
20776,20210927.0,8,20811,ADD,300
20776,20210927.0,8,20813,DSL,4000
20776,20210927.0,8,20814,ADD,400
20827,20210927.0,8,20848,DSL,8000
20827,20210927.0,8,20849,ADD,800
20827,20210927.0,8,20851,DSL,6000
20827,20210927.0,8,20852,ADD,600
20827,20210927.0,8,20854,DSL,5000
20827,20210927.0,8,20855,ADD,1500
20827,20210927.0,8,20857,DSL,7000
20827,20210927.0,8,20858,ADD,700
20827,20210927.0,8,20860,DSL,3000
20827,20210927.0,8,20861,ADD,300
20827,20210927.0,8,20863,GAS,4000
20827,20210927.0,8,20864,ADD,1500
20874,20210927.0,8,20896,DSL,8000
20874,20210927.0,8,20897,ADD,800
20874,20210927.0,8,20899,DSL,6000
20874,20210927.0,8,20900,ADD,600
20874,20210927.0,8,20942,DSL,6000
20874,20210927.0,8,20943,ADD,600
20874,20210927.0,8,20902,DSL,5000
20874,20210927.0,8,20903,ADD,500
20874,20210927.0,8,20905,DSL,7000
20874,20210927.0,8,20906,ADD,700
20874,20210927.0,8,20908,DSL,3000
20874,20210927.0,8,20909,ADD,300
20874,20210927.0,8,20911,DSL,4000
20874,20210927.0,8,20912,ADD,400
20925,20210927.0,3,20937,GAS,100
20953,20210927.0,3,20973,DSL,10000
20953,20210927.0,3,20975,DSL,6000
20953,20210927.0,3,20977,DSL,2000
20953,20210927.0,3,20979,DSL,10000
20953,20210927.0,3,20980,ADD,3000
20953,20210927.0,3,20982,DSL,5000
20953,20210927.0,3,20983,ADD,1500
20992,20210927.0,3,21014,DSL,8000
20992,20210927.0,3,21016,DSL,4000
20992,20210927.0,3,21018,DSL,10000
20992,20210927.0,3,21020,DSL,3000
20992,20210927.0,3,21022,DSL,2000
20992,20210927.0,3,21024,DSL,6000
21027,20210927.0,12,21054,DSL,10000
21027,20210927.0,12,21056,DSL,3000
21027,20210927.0,12,21058,GAS,2000
21027,20210927.0,12,21060,DSL,4000
21027,20210927.0,12,21062,DSL,5000
21027,20210927.0,12,21064,DSL,9000
21074,20210927.0,15,21092,DSL,5000
21074,20210927.0,15,21094,DSL,4000
21074,20210927.0,15,21096,DSL,3000
21074,20210927.0,15,21098,DSL,2000
21103,20210927.0,15,21125,DSL,9000
21103,20210927.0,15,21127,DSL,5000
21103,20210927.0,15,21129,DSL,4000
21103,20210927.0,15,21131,DSL,2000
21103,20210927.0,15,21133,DSL,3000
21103,20210927.0,15,21135,DSL,10000
21169,20210927.0,12,21187,DSL,5000
21169,20210927.0,12,21189,DSL,2000
21169,20210927.0,12,21191,DSL,3000
21169,20210927.0,12,21193,DSL,4000
21169,20210927.0,12,21215,DSL,4000
21196,20210927.0,5,21210,DSL,15000
21196,20210927.0,5,21212,DSL,17000
21221,20210927.0,5,21235,DSL,15000
21221,20210927.0,5,21237,DSL,15000
21243,20210927.0,13,21262,DSL,10000
21243,20210927.0,13,21264,DSL,2000
21243,20210927.0,13,21266,DSL,3000
21243,20210927.0,13,21268,DSL,4000
21243,20210927.0,13,21270,DSL,14000
21283,20210927.0,9,21304,DSL,4000
21283,20210927.0,9,21306,DSL,3000
21283,20210927.0,9,21308,DSL,1000
21283,20210927.0,9,21310,DSL,1000
21283,20210927.0,9,21312,DSL,3000
21283,20210927.0,9,21314,DSL,2000
21327,20210927.0,12,21348,DSL,8000
21327,20210927.0,12,21350,DSL,4000
21327,20210927.0,12,21352,DSL,7000
21327,20210927.0,12,21354,GAS,2000
21327,20210927.0,12,21356,DSL,2000
21327,20210927.0,12,21358,DSL,9000
21361,20210927.0,15,21378,DSL,4000
21361,20210927.0,15,21380,DSL,2000
21361,20210927.0,15,21382,DSL,3000
21361,20210927.0,15,21384,DSL,4000
21399,20210927.0,12,21420,DSL,9000
21399,20210927.0,12,21422,GAS,2000
21399,20210927.0,12,21424,DSL,3000
21399,20210927.0,12,21426,DSL,4000
21399,20210927.0,12,21428,DSL,6000
21399,20210927.0,12,21430,DSL,8000
21439,20210927.0,12,21460,DSL,8000
21439,20210927.0,12,21462,DSL,3000
21439,20210927.0,12,21464,DSL,2000
21439,20210927.0,12,21466,GAS,3000
21439,20210927.0,12,21468,DSL,5000
21439,20210927.0,12,21470,DSL,10000
21473,20210927.0,3,21484,GAS,34000
21487,20210927.0,7,21508,DSL,10000
21487,20210927.0,7,21510,GAS,3000
21487,20210927.0,7,21512,DSL,2000
21487,20210927.0,7,21514,GAS,3000
21487,20210927.0,7,21516,DSL,4000
21487,20210927.0,7,21518,DSL,9000
21539,20210927.0,16,21560,DSL,8000
21539,20210927.0,16,21562,DSL,6000
21539,20210927.0,16,21564,DSL,4000
21539,20210927.0,16,21566,DSL,3000
21539,20210927.0,16,21568,DSL,7000
21539,20210927.0,16,21570,DSL,5000
21573,20210927.0,13,21593,DSL,11000
21573,20210927.0,13,21595,GAS,3000
21573,20210927.0,13,21597,DSL,4000
21573,20210927.0,13,21599,DSL,7000
21573,20210927.0,13,21601,DSL,7000
21720,20210928.0,9,21744,DSL,6000
21720,20210928.0,9,21746,DSL,4000
21720,20210928.0,9,21748,DSL,3000
21720,20210928.0,9,21750,DSL,4000
21720,20210928.0,9,21752,DSL,2000
21720,20210928.0,9,21754,DSL,5000
21720,20210928.0,9,21756,DSL,6000
21764,20210928.0,3,21786,DSL,8000
21764,20210928.0,3,21787,ADD,2400
21764,20210928.0,3,21789,GAS,4000
21764,20210928.0,3,21804,GAS,4000
21764,20210928.0,3,21791,DSL,10000
21764,20210928.0,3,21792,ADD,3000
21764,20210928.0,3,21794,DSL,3000
21764,20210928.0,3,21795,ADD,900
21764,20210928.0,3,21797,DSL,2000
21764,20210928.0,3,21798,ADD,600
21764,20210928.0,3,21800,DSL,6000
21764,20210928.0,3,21801,ADD,1800
21805,20210928.0,3,21827,DSL,8000
21805,20210928.0,3,21828,ADD,2400
21805,20210928.0,3,21830,DSL,4000
21805,20210928.0,3,21831,ADD,1200
21805,20210928.0,3,21833,DSL,10000
21805,20210928.0,3,21834,ADD,3000
21805,20210928.0,3,21836,DSL,3000
21805,20210928.0,3,21837,ADD,900
21805,20210928.0,3,21839,DSL,2000
21805,20210928.0,3,21840,ADD,600
21805,20210928.0,3,21842,DSL,6000
21805,20210928.0,3,21843,ADD,1800
21846,20210928.0,3,21866,DSL,10000
21846,20210928.0,3,21868,DSL,6000
21846,20210928.0,3,21870,DSL,2000
21846,20210928.0,3,21872,DSL,10000
21846,20210928.0,3,21874,DSL,5000
21877,20210928.0,3,21899,DSL,8000
21877,20210928.0,3,21901,DSL,5000
21877,20210928.0,3,21903,DSL,4000
21877,20210928.0,3,21905,DSL,3000
21877,20210928.0,3,21907,DSL,6000
21877,20210928.0,3,21909,DSL,7000
21912,20210928.0,3,21936,DSL,8000
21912,20210928.0,3,21938,DSL,5000
21912,20210928.0,3,21940,DSL,4000
21912,20210928.0,3,21942,GAS,3000
21912,20210928.0,3,21944,DSL,7000
21912,20210928.0,3,21946,DSL,6000
21949,20210928.0,5,21973,DSL,8000
21949,20210928.0,5,21974,ADD,2000
21949,20210928.0,5,21976,DSL,7000
21949,20210928.0,5,21977,ADD,1750
21949,20210928.0,5,21979,DSL,4000
21949,20210928.0,5,21980,ADD,1000
21949,20210928.0,5,21982,DSL,3000
21949,20210928.0,5,21983,ADD,750
21949,20210928.0,5,21985,GAS,6000
21949,20210928.0,5,21986,ADD,900
21949,20210928.0,5,21988,DSL,5000
21949,20210928.0,5,21989,ADD,1250
21992,20210928.0,3,22018,DSL,7000
21992,20210928.0,3,22020,DSL,7000
21992,20210928.0,3,22022,GAS,4000
21992,20210928.0,3,22024,GAS,2000
21992,20210928.0,3,22026,DSL,3000
21992,20210928.0,3,22028,DSL,4000
21992,20210928.0,3,22030,DSL,6000
22033,20210928.0,9,22057,DSL,6000
22033,20210928.0,9,22059,DSL,4000
22033,20210928.0,9,22356,DSL,4000
22033,20210928.0,9,22061,DSL,6000
22033,20210928.0,9,22063,DSL,2000
22033,20210928.0,9,22065,DSL,2000
22033,20210928.0,9,22067,DSL,6000
22033,20210928.0,9,22069,DSL,4000
22033,20210928.0,9,22355,DSL,4000
22072,20210928.0,3,22096,DSL,8000
22072,20210928.0,3,22097,ADD,2400
22072,20210928.0,3,22099,DSL,4000
22072,20210928.0,3,22100,ADD,1200
22072,20210928.0,3,22102,DSL,10000
22072,20210928.0,3,22103,ADD,3000
22072,20210928.0,3,22105,GAS,3000
22072,20210928.0,3,22107,GAS,2000
22072,20210928.0,3,22109,DSL,6000
22072,20210928.0,3,22110,ADD,1800
22131,20210928.0,5,22155,DSL,10000
22131,20210928.0,5,22156,ADD,2500
22131,20210928.0,5,22158,DSL,5000
22131,20210928.0,5,22159,ADD,1250
22131,20210928.0,5,22161,DSL,3000
22131,20210928.0,5,22162,ADD,750
22131,20210928.0,5,22164,GAS,4000
22131,20210928.0,5,22165,ADD,600
22131,20210928.0,5,22167,DSL,3000
22131,20210928.0,5,22168,ADD,750
22131,20210928.0,5,22170,DSL,8000
22131,20210928.0,5,22171,ADD,2000
22178,20210928.0,3,22198,DSL,9000
22178,20210928.0,3,22200,DSL,6000
22178,20210928.0,3,22202,GAS,2000
22178,20210928.0,3,22204,DSL,10000
22178,20210928.0,3,22206,DSL,5000
22209,20210928.0,3,22231,DSL,12000
22209,20210928.0,3,22233,DSL,3000
22209,20210928.0,3,22235,DSL,4000
22209,20210928.0,3,22237,DSL,6000
22209,20210928.0,3,22239,DSL,8000
22253,20210928.0,3,22275,DSL,14000
22253,20210928.0,3,22277,DSL,2000
22253,20210928.0,3,22279,DSL,2000
22253,20210928.0,3,22281,DSL,3000
22253,20210928.0,3,22283,DSL,3000
22253,20210928.0,3,22285,DSL,9000
22310,20210928.0,3,22342,DSL,8000
22310,20210928.0,3,22344,DSL,4000
22310,20210928.0,3,22346,DSL,10000
22310,20210928.0,3,22348,GAS,3000
22310,20210928.0,3,22350,GAS,2000
22310,20210928.0,3,22352,DSL,6000
22357,20210928.0,3,22381,DSL,8000
22357,20210928.0,3,22383,DSL,4000
22357,20210928.0,3,22385,DSL,10000
22357,20210928.0,3,22387,DSL,3000
22357,20210928.0,3,22389,GAS,2000
22357,20210928.0,3,22391,DSL,6000
22394,20210928.0,5,22418,DSL,6000
22394,20210928.0,5,22420,DSL,4000
22394,20210928.0,5,22422,DSL,7000
22394,20210928.0,5,22424,DSL,3000
22394,20210928.0,5,22426,DSL,5000
22394,20210928.0,5,22428,DSL,8000
22436,20210928.0,9,22462,DSL,6000
22436,20210928.0,9,22464,DSL,5000
22436,20210928.0,9,22466,GAS,2000
22436,20210928.0,9,22468,DSL,4000
22436,20210928.0,9,22470,DSL,3000
22436,20210928.0,9,22472,DSL,8000
22436,20210928.0,9,22474,DSL,4000
22489,20210928.0,12,22518,GAS,10000
22489,20210928.0,12,22520,DSL,2000
22489,20210928.0,12,22522,GAS,3000
22489,20210928.0,12,22524,DSL,5000
22489,20210928.0,12,22526,DSL,10000
22529,20210928.0,3,22540,DSL,100
22562,20210928.0,3,22580,DSL,100
22583,20210928.0,3,22607,DSL,8000
22583,20210928.0,3,22608,ADD,2400
22583,20210928.0,3,22610,DSL,4000
22583,20210928.0,3,22611,ADD,1200
22583,20210928.0,3,22613,DSL,10000
22583,20210928.0,3,22614,ADD,3000
22583,20210928.0,3,22616,GAS,3000
22583,20210928.0,3,22618,GAS,2000
22583,20210928.0,3,22620,DSL,6000
22583,20210928.0,3,22621,ADD,1800
22624,20210928.0,3,22647,GAS,10000
22624,20210928.0,3,22649,DSL,6000
22624,20210928.0,3,22650,ADD,1800
22624,20210928.0,3,22652,DSL,2000
22624,20210928.0,3,22653,ADD,600
22624,20210928.0,3,22655,DSL,10000
22624,20210928.0,3,22656,ADD,3000
22624,20210928.0,3,22658,DSL,5000
22624,20210928.0,3,22659,ADD,1500
22696,20210928.0,5,22720,DSL,7000
22696,20210928.0,5,22721,ADD,1750
22696,20210928.0,5,22723,DSL,6000
22696,20210928.0,5,22724,ADD,1500
22696,20210928.0,5,22726,DSL,3000
22696,20210928.0,5,22727,ADD,750
22696,20210928.0,5,22729,GAS,4000
22696,20210928.0,5,22730,ADD,600
22696,20210928.0,5,22732,DSL,6000
22696,20210928.0,5,22733,ADD,1500
22696,20210928.0,5,22735,DSL,7000
22696,20210928.0,5,22736,ADD,1750
22744,20210928.0,15,22766,DSL,3000
22744,20210928.0,15,22768,DSL,2000
22744,20210928.0,15,22770,DSL,2000
22744,20210928.0,15,22772,DSL,1000
22744,20210928.0,15,22774,DSL,2000
22744,20210928.0,15,22776,DSL,3000
22785,20210928.0,3,22805,DSL,5000
22785,20210928.0,3,22806,ADD,1500
22785,20210928.0,3,22808,GAS,2000
22785,20210928.0,3,22810,DSL,2000
22785,20210928.0,3,22811,ADD,600
22785,20210928.0,3,22813,DSL,3000
22785,20210928.0,3,22814,ADD,900
22817,20210928.0,3,22831,DSL,100
22834,20210928.0,3,22856,DSL,14000
22834,20210928.0,3,22857,ADD,4200
22834,20210928.0,3,22859,DSL,2000
22834,20210928.0,3,22860,ADD,600
22834,20210928.0,3,22862,GAS,2000
22834,20210928.0,3,22864,GAS,3000
22834,20210928.0,3,22866,DSL,3000
22834,20210928.0,3,22867,ADD,900
22834,20210928.0,3,22869,DSL,9000
22834,20210928.0,3,22870,ADD,2700
22879,20210928.0,3,22903,DSL,8000
22879,20210928.0,3,22904,ADD,2400
22879,20210928.0,3,22906,DSL,4000
22879,20210928.0,3,22907,ADD,1200
22879,20210928.0,3,22909,DSL,10000
22879,20210928.0,3,22910,ADD,3000
22879,20210928.0,3,22912,DSL,3000
22879,20210928.0,3,22913,ADD,900
22879,20210928.0,3,22915,GAS,2000
22879,20210928.0,3,22917,DSL,6000
22879,20210928.0,3,22918,ADD,1800
22942,20210928.0,9,22965,DSL,5000
22942,20210928.0,9,22967,DSL,6000
22942,20210928.0,9,22969,DSL,3000
22942,20210928.0,9,22971,GAS,2000
22942,20210928.0,9,22973,DSL,4000
22942,20210928.0,9,22975,DSL,3000
22942,20210928.0,9,22977,DSL,7000
22985,20210928.0,9,23011,DSL,5000
22985,20210928.0,9,23013,DSL,7000
22985,20210928.0,9,23015,DSL,4000
22985,20210928.0,9,23017,DSL,2000
22985,20210928.0,9,23019,DSL,4000
22985,20210928.0,9,23021,DSL,3000
22985,20210928.0,9,23023,DSL,5000
23056,20210928.0,9,23083,DSL,6000
23056,20210928.0,9,23085,DSL,4000
23056,20210928.0,9,23087,DSL,2000
23056,20210928.0,9,23089,DSL,6000
23056,20210928.0,9,23091,GAS,4000
23056,20210928.0,9,23093,DSL,2000
23056,20210928.0,9,23095,DSL,6000
23105,20210928.0,8,23127,DSL,8000
23105,20210928.0,8,23128,ADD,800
23105,20210928.0,8,23130,DSL,6000
